scenarioID,year,avgBM_0,avgBM_1,avgBM_2,avgBM_3,avgBM_4,avgBM_5,avgTD_0,avgTD_1,avgTD_2,avgTD_3,avgTD_4,avgTD_5,avgEI_0,avgEI_1,avgEI_2,avgEI_3,avgEI_4,avgEI_5,avgSSG_0,avgSSG_1,avgSSG_2,avgSSG_3,avgSSG_4,avgSSG_5,friBM,friTD,friEI,friSSG,count_0,count_1,count_2,count_3,count_4,count_5,gMentor0,gMentor1,gMentor3,annualRetireeCount,annualHireCount,crisisState
0,2037.01,3.936125920617016,4.192362024909807,4.919311309042988,4.373513590818587,5.0,4.674416898314501,3.842763907647374,4.4962774097748435,4.917343902236666,4.637762029329275,4.997808587738575,4.641953131423077,3.195824594011482,4.746552325371758,3.621887206578192,4.87341717018948,3.5244912214657496,3.0503994254255073,4.087118366165663,4.054310573302433,4.9346481755277605,4.164367607475438,5.0,4.833259991610003,0.9285714285714286,0.911727456940223,0.7594984802431611,0.9678318135764944,2686,874,180,3883,38,235,0.24756154203437064,0.15915119363395225,0.26523297491039427,345,18,0
0,2038.01,3.97915207921508,4.197996802027206,4.893638976936024,4.398359402640379,5.0,4.68032076727929,3.8782817369312617,4.504924836656457,4.890530519127048,4.650413607464173,5.0,4.6438122669813,3.194086688227445,4.773038429440985,3.564844251089319,4.887168671658922,3.552782336574738,3.0524474507619015,4.123803496189476,4.053914736161811,4.908582131613635,4.168895481625279,5.0,4.83750528275324,0.9294660514172709,0.9141727092946605,0.7542518127883981,0.9715227422544496,2580,853,173,3720,37,222,0.24517374517374518,0.13581890812250333,0.25,328,17,0
0,2039.01,4.009869954885297,4.201200441819038,4.896835098157404,4.419275085788739,4.957027027027027,4.653583987871546,3.8991457675401957,4.510895380238571,4.8876888330124535,4.6559831345948375,4.957027027027027,4.602839126703633,3.1899334245833346,4.795149104280936,3.4925382242279186,4.896925880358743,3.5427183338360435,3.0123112303153206,4.1494595477972895,4.049575813532616,4.910022841718875,4.166342026218794,4.957027027027027,4.82099468068087,0.929162072767365,0.914691289966924,0.7450385887541345,0.9729878721058435,2492,828,162,3527,37,210,0.23549826474962815,0.11590296495956873,0.2345117255862793,345,16,0
0,2040.01,4.031997692362599,4.20207221128811,4.896525802260501,4.426944817756194,4.962887605414044,4.624672830282345,3.913547210799243,4.5150374298516995,4.884928583483329,4.6494183842247665,4.9623105102984555,4.566601139591434,3.188834039835057,4.8182127366818195,3.456415368484107,4.898717699314578,3.5347479041107888,2.995841505941494,4.16838126321773,4.040624355364989,4.909807763156082,4.149747783170551,4.962887605414044,4.794330037101361,0.9250833212577887,0.9145051441820026,0.7371395449934792,0.9726126648311839,2400,796,150,3321,37,197,0.5523932729624839,0.5075757575757576,0.5836909871244635,372,17,0
0,2041.01,4.3992550452220645,4.425440341287846,4.866602154510178,4.626963897092858,4.921002516114978,4.621470652698261,4.265133165906656,4.719733071676226,4.841134984805968,4.799008933239702,4.919850254918725,4.544473104228893,3.4514876752419563,4.9255555487596485,3.3628936524038,4.950509846901211,3.4301567977700773,2.9523441280428666,4.46175059204099,4.305414420502028,4.889184839638079,4.4408307181002185,4.921002516114978,4.788311794660023,0.9978609625668449,0.9161191749427043,0.8864782276546982,0.9998472116119175,2291,774,139,3121,36,184,0.7555555555555555,0.7086092715231788,0.796776050662061,375,19,0
0,2042.01,4.589062563278295,4.537781261430785,4.866630815223002,4.730749895925615,4.88398067187976,4.616126451927628,4.454309062685148,4.8393685602869345,4.845476448061694,4.8696232092791005,4.88178279369603,4.528908294793733,3.6090413409369226,4.93824519602491,3.358067580846557,4.968956609858034,3.348655703562414,2.9354203485817116,4.640190660015986,4.472400154884139,4.88354848201614,4.646274719247329,4.88398067187976,4.776560235153625,1.0,0.9191211590511065,0.9635408374462665,1.0,2195,761,134,2981,36,174,0.935626102292769,0.961340206185567,1.0,283,19,0
0,2043.01,4.6990009304802465,4.667981425894035,4.871088933351197,4.82029722614726,4.88874394683932,4.616974605180382,4.603530635947207,4.949098244516687,4.84868962808231,4.912999535883161,4.884879305963934,4.525616727984533,3.7636075184607027,4.9510639831290995,3.353073311831232,4.983221361321715,3.2857770152890344,2.9245386031115155,4.745802435654283,4.658576973868464,4.8865481314201,4.813631800011114,4.88874394683932,4.761325649317667,1.0,0.9464344396976668,0.964837331580677,1.0,2126,752,128,2877,34,169,1.0,1.0,1.0,209,14,0
0,2044.01,4.728909669273661,4.715521688295659,4.881338597317616,4.838188573481607,4.896165925031261,4.6323365610704785,4.642360330593773,4.966952499335016,4.859956906221607,4.923100916430673,4.890615802299612,4.526905850362728,3.8099126408552393,4.954358206542094,3.3494961222267956,4.984973324367172,3.269265266074594,2.8907554309359713,4.772281427198733,4.714643949941153,4.893351421278028,4.839484931642786,4.896165925031261,4.759334249544067,1.0,0.9599528857479388,0.9655056368837287,1.0,2082,745,125,2799,33,159,1.0,1.0,1.0,153,10,0
0,2045.01,4.74759158128123,4.742495027567168,4.887242716048325,4.857570700338897,4.905163569766719,4.642521231208389,4.664898544212387,4.972814944853343,4.8691449485813285,4.9314672904645676,4.898152840807526,4.527765936428324,3.8237855093445354,4.957696927283217,3.3774139648737798,4.986925833877138,3.2573410279156176,2.8792370023328613,4.787835183643439,4.744665545625636,4.892651667002797,4.860928264065825,4.905163569766719,4.760060966225618,1.0,0.9668099742046432,0.9673258813413586,1.0,2032,739,124,2735,33,152,1.0,1.0,1.0,136,8,0
0,2046.01,4.765013179084768,4.765520282139519,4.888925601515811,4.87360695152117,4.912000011388233,4.679501721169562,4.683395475422384,4.972426475607593,4.868888115793491,4.937780128765376,4.902672013420216,4.573823781614494,3.840466023023019,4.957603279347074,3.3629747243225516,4.988811878365964,3.303112242660988,2.9108978220667776,4.803267107113154,4.7669635402710595,4.894060904189978,4.876855448343713,4.912000011388233,4.765685020879109,1.0,0.9720464135021097,0.969760900140647,1.0,1973,733,117,2686,31,148,1.0,1.0,1.0,134,7,0
0,2047.01,4.7858872826609185,4.789989614128553,4.895745892194699,4.88592927627892,4.909818231561409,4.6956315813949265,4.7087545971046625,4.973694290917773,4.87566434188173,4.9412468508006775,4.8987326849394925,4.584270020008833,3.8482012043680336,4.965052605210435,3.374191708598695,4.990224331756401,3.2267454810941127,2.9049739498571054,4.821098550266552,4.791851113611216,4.900233330086126,4.8894471248076545,4.909818231561409,4.767126504059447,1.0,0.9768744354110208,0.9714543812104788,1.0,1917,722,113,2613,29,141,1.0,1.0,1.0,160,7,0
0,2048.01,4.808823117410375,4.816800486183097,4.882630937567989,4.897809183839293,4.919398393904613,4.725740140128062,4.736558968603974,4.981113333795938,4.860917440513713,4.94475206206134,4.905935047279189,4.623888617189335,3.8540260466779817,4.96843097879708,3.346882709703562,4.991113372168092,3.2764745113619935,2.9364364744391365,4.840387136859321,4.817245289501103,4.887129729468681,4.900570362050175,4.919398393904613,4.771655755967503,1.0,0.9817164179104477,0.9733208955223881,1.0,1851,710,109,2526,28,136,1.0,1.0,1.0,183,8,0
0,2049.01,4.82252008687333,4.840870789122236,4.892020287172701,4.909594928035626,4.929856334309664,4.739438595455511,4.754502848732054,4.982212588723175,4.871058479892333,4.9484781515256895,4.913771475525948,4.64156314664264,3.8643036447104486,4.971364079473615,3.3656766919591043,4.992510980692118,3.3287108746334213,2.9436099107408027,4.852042903995056,4.84179990937645,4.896501419248172,4.912680541599052,4.929856334309664,4.764415984053944,1.0,0.9848368522072937,0.9765834932821497,1.0,1792,701,106,2457,27,127,1.0,1.0,1.0,159,9,0
0,2050.01,4.847543853620102,4.863957916606023,4.87112598444341,4.920023839442618,4.913875575206172,4.761242348809508,4.787173261637788,4.982040921364706,4.846769275765736,4.952284787852832,4.8958020186993005,4.677593068847998,3.8659858253232144,4.973138275694594,3.3364091144799284,4.99303193095018,3.1937656267096486,2.9815035165340182,4.873170918051102,4.864725646872178,4.87597292321892,4.922418665292547,4.913875575206172,4.77409440508138,1.0,0.9898909811694747,0.9813676907829534,1.0,1711,697,98,2393,24,122,1.0,1.0,1.0,173,8,0
0,2051.01,4.8707044224799425,4.888102834921912,4.84526153386646,4.932169456777914,4.912417040657027,4.780556676649756,4.81935226200387,4.984638285524698,4.8240462401865045,4.9593319856129945,4.891241187229471,4.7014466521138445,3.8662584002070197,4.974917331994811,3.29928977700225,4.994224100535375,3.170967352911468,3.0055875133753958,4.89201573495908,4.887904102792208,4.850424577344721,4.934258192957774,4.912417040657027,4.789317945312511,1.0,0.993657937806874,0.9828150572831423,1.0,1641,688,92,2330,22,115,1.0,1.0,1.0,166,9,1
0,2052.01,4.889567942149035,4.9105928046467024,4.842945797398742,4.9414351407543045,4.840804531450973,4.767522103369,4.846130038812807,4.985187255254826,4.818656233678341,4.963952536299562,4.8162175883657525,4.682722659983584,3.8685299246519884,4.977148726225755,3.30765042555418,4.9945924902097385,3.1656523776092462,2.9983076823103385,4.9081992902497555,4.910469099090613,4.848600559303503,4.9430743162923285,4.840804531450973,4.775196157788244,1.0,0.996369073045707,0.9831268688594618,1.0,1557,667,84,2248,21,105,1.0,1.0,1.0,214,8,1
0,2053.01,4.9055187199243475,4.933463106842326,4.848074466331596,4.949083172893141,4.852979346626729,4.776588823451712,4.869108966672356,4.985588243365226,4.809337284729489,4.967129396671983,4.819140075265523,4.696820904417162,3.878982005225209,4.979257781197343,3.2686540813789544,4.993944071249487,3.2485757878733033,3.0104799118785324,4.922278706796966,4.933966604168588,4.848074466331596,4.948967775884581,4.852979346626729,4.776978770459885,1.0,0.9971091839003781,0.9848788080942851,1.0,1483,649,73,2174,18,100,1.0,1.0,1.0,196,11,1
0,2054.01,4.919007443001827,4.957479692572526,4.856820345411774,4.958341250954727,4.74867050436351,4.781413674637348,4.887888282516736,4.991124851893806,4.813994104424074,4.9710879925040885,4.711222244154625,4.707086456124275,3.8799776385216598,4.980912864655299,3.291437263397097,4.994823279069899,3.134923475447772,3.0419507907859047,4.932265249906269,4.957820254473515,4.856820345411774,4.957053438323519,4.74867050436351,4.781413674637348,1.0,0.9986059479553904,0.9853624535315985,1.0,1412,620,69,2094,17,92,1.0,1.0,1.0,203,10,1
0,2055.01,4.934237848376841,4.971960941149175,4.851346638284067,4.963887890158517,4.724156106273896,4.801248116020229,4.909564043048191,4.993880648189667,4.807399576410916,4.974763148189716,4.674179161543904,4.736842019194013,3.8780001674576186,4.980704796669111,3.3107159719467893,4.995126496192844,3.1211597207438424,3.1054116980832522,4.944745925665641,4.972747395262715,4.851346638284067,4.960995620525883,4.724156106273896,4.801248116020229,1.0,0.9992714910150559,0.9868868382710053,1.0,1341,596,65,2014,14,88,1.0,1.0,1.0,196,10,1
0,2056.01,4.951665057466777,4.9814160606587485,4.866613129180624,4.971669777581775,4.70513768338276,4.809825458065083,4.9338928333623855,4.993694618068569,4.820629457730068,4.9802813090951075,4.649561432103883,4.754946223253367,3.8680529559982495,4.984119081558728,3.3257802969331705,4.996077191123123,3.0511184026826426,3.1930906267916144,4.957330524222349,4.982883234367959,4.866613129180624,4.96597572112232,4.70513768338276,4.809825458065083,1.0,0.9994878361075544,0.9884763124199744,1.0,1255,572,56,1925,13,84,1.0,1.0,1.0,223,10,1
0,2057.01,4.960888278990662,4.9909803455919475,4.846270200569459,4.977025462298739,4.715065644618204,4.832974093646795,4.948763818194948,4.996703802103458,4.805662420336771,4.983803784917448,4.639977606670225,4.792130737957075,3.870504919280149,4.985764538627793,3.3725120891555735,4.996542783033986,3.088249275443728,3.3319729206900055,4.964073124952361,4.9916783533766775,4.846270200569459,4.969054276653178,4.715065644618204,4.832974093646795,1.0,0.9997308934337998,0.9881593110871906,1.0,1201,546,45,1838,11,75,1.0,1.0,1.0,200,11,1
0,2058.01,4.970087009852029,4.991546876919709,4.872038427582812,4.981683159893679,4.771027591900585,4.824635248101673,4.960796499617076,4.9977351247600765,4.844290691783119,4.987421458634562,4.687151848815962,4.7975208945702565,3.875180788576658,4.985250539578656,3.518377934854681,4.996623711199642,3.1505090559329214,3.467020866876389,4.971687887045011,4.990871736573935,4.872038427582812,4.9704050054568505,4.771027591900585,4.824635248101673,1.0,1.0,0.9898562975486053,1.0,1140,521,39,1771,11,67,1.0,1.0,1.0,177,10,1
0,2059.01,4.977190248264615,4.991048424332174,4.854569575626569,4.986378553303433,4.780643555994364,4.834639158971224,4.970386120450322,4.997429423906411,4.826948463615639,4.993473409311589,4.682113316107561,4.807515709992368,3.877922473940122,4.986906918353096,3.577258049764625,4.99660615042336,3.1870406228216392,3.518665137453278,4.977739196114569,4.989381163758429,4.854569575626569,4.9723066168571055,4.780643555994364,4.834639158971224,1.0,1.0,0.9903536977491961,1.0,1093,507,33,1714,9,65,1.0,1.0,1.0,137,9,1
0,2060.01,4.9644978748433415,4.988457000461859,4.873263413944877,4.984865185335436,4.619640587983898,4.85664180458958,4.955695317212124,4.996935134309566,4.839556777771749,4.993372743642129,4.528380299180268,4.827658770005141,3.8413245779551337,4.986786762333863,3.591555692941187,4.996501484787199,3.082010484933066,3.536146729576657,4.964955890110517,4.9852715813136514,4.873263413944877,4.9629621703066205,4.619640587983898,4.85664180458958,1.0,1.0,0.9853258523953388,1.0,655,415,27,1150,9,61,1.0,1.0,1.0,1111,7,2
